Title,Score,ProgressChapter,ProgressVolumes,Type
Dai Yogensha wa Zense kara Nigeru: Sanshuume wa Koushaku Reijou ni Tensei shitara, Bara-iro Life wo Okuritai,0,0,0,NOVEL
Esper to Koi ni Ochiru,0,28,0,MANGA
Manga de Opera,0,0,8,MANGA
Ienai Koto wo Shita no wa Dare?,0,0,0,MANGA
Cortigiana Onesta,0,0,1,MANGA
Sayonara Shikyuu Sono Ato,0,0,0,MANGA
Akujo Monogatari: Mamushigusa,0,0,1,MANGA
Kinpeibai,0,0,13,MANGA
Ai wo Itsuwaru Chikai,0,0,1,MANGA
Ano Yoru ni Yadotta Eien,0,0,1,MANGA
Adonis no Tsumetai Houyou,0,1,1,MANGA
Yoru Dake no Aijin,0,1,1,MANGA
Takaou to Junketsu No Odoriko,0,1,1,MANGA
Onzoushi no Propose,0,1,1,MANGA
Okumanchoja no Tsuma no Nedan,0,1,1,MANGA
Kutsujoku no Lesson,0,1,1,MANGA
Aisarenai Aijin,0,1,1,MANGA
Yuutsu na Joshu,0,1,1,MANGA
100 Hitome wa Ouji-sama,0,0,1,MANGA
Renai Bankakyou,0,0,1,MANGA
Ou-sama no Oasobi,0,0,1,MANGA
Kiss,0,0,1,MANGA
Taboo,0,0,1,MANGA
Suna no Tsurugi,0,0,1,MANGA
Shikidou Kachidoki,0,0,2,MANGA
Guren Mandara,0,0,1,MANGA
Genei Kaen,0,0,1,MANGA
Chinmoku no Ao,0,0,1,MANGA
Bishin no Wana,0,0,1,MANGA
Bijuu no Yakata,0,0,1,MANGA
Bara no Vampire,0,0,1,MANGA
Mamorigami-tachi no Mori,0,1,0,ONE_SHOT
3-Funkan no Mahou: Wasurerareta Chiisana Watashi,0,1,0,ONE_SHOT
Kage Nashi no Koibito,0,1,0,ONE_SHOT
Hakushakuke no Cinderella,0,0,1,MANGA
Himitsu no Mama Wakarete,0,0,1,MANGA
Kitsunegakure no Kimi,0,0,1,MANGA
Sumi no Byakuren,0,0,3,MANGA
Dakara Botan ga Suki Yanen,0,0,8,MANGA
Kiyaba Mama,0,65,11,MANGA
Setsuyaku Rock,0,0,0,MANGA
Karekore Kirakira Machi,0,5,1,MANGA
Mitsuyoshi: Kanketsuhen,0,10,2,MANGA
Ginga no Kodou,0,0,1,MANGA
Tengu Girl,0,0,2,MANGA
Lampo,0,0,4,MANGA
Itsumo Tsuki ga Mite Ita,0,0,1,MANGA
Sekai de Ichiban Kirai na Kimi e,0,0,1,MANGA
Kafu o Machiwabite,0,0,1,MANGA
Juliet Game,0,0,1,MANGA
Christmas Rose,0,0,1,MANGA
Anata ni Soba ni Ite Hoshii,0,0,1,MANGA
7’s Blood,0,0,1,MANGA
Future Is Wild Comic Version: Kyoi no Shinka o Togeta 2 Oku-nen-go no Semei Sekai,0,8,1,MANGA
Akuma to Seinaru Esa,0,1,0,ONE_SHOT
Suhada no Houkago,0,0,0,MANGA
Taiyou no Hari,0,0,1,MANGA
Tsubutsubu Seikatsu,0,0,5,MANGA
Omoikkiri 100p,0,0,3,MANGA
Ichigo Syrup,0,0,1,MANGA
Okujou no Kiss,0,0,1,MANGA
Kajimaya,0,0,5,MANGA
Bagaa Jima nu Panasu,0,0,1,MANGA
Bokutachi wa Dry ja Nai,0,0,1,MANGA
Chikita Gugu,0,0,8,MANGA
Imigrim: Yowamushi Akuma no Isekai Ijyuu Keikaku,0,0,0,MANGA
Adelite no Hana,0,0,0,MANGA
Junjou Sentai Virginia,0,0,0,MANGA
Osaru to Marie Antoinette,0,0,1,MANGA
Hanasaku Otome no Matchi Uri,0,0,1,MANGA
Kokete mo Warau 11-Gatsu,0,0,1,MANGA
Oyajishuu,0,1,0,ONE_SHOT
Henry to Charles,0,1,0,ONE_SHOT
Tsuki ni Mukatte Nagero!,0,1,0,ONE_SHOT
Nanimonai Kimi-tachi e,0,11,2,MANGA
Karera no Lunacy,0,1,0,ONE_SHOT
Night Game,0,1,0,ONE_SHOT
Dragon Quest XI: Touzoku-tachi no Banka,0,1,0,ONE_SHOT
Kai Neko ga Natsukimasen,0,0,0,MANGA
Suki na Hito no Musuko to Nemashita.,0,0,0,MANGA
Heitaro ni Kowai Mono wa Nai,0,32,2,MANGA
Glass no Pieces,0,3,0,MANGA
Boyfriend Is Better,0,13,1,MANGA
Golden Bose,0,0,0,MANGA
Ee, Teni Shuppai!? .....Seikou?,0,0,0,MANGA
Shigyaku no Kuni no Alice,0,0,0,MANGA
Say The Name! SEVENTEEN: Nihon Debut made no Michi,0,4,0,MANGA
Satsuki-chan,0,26,2,MANGA
Otonari Hajimete Monogatari,0,5,1,MANGA
Pocket Monsters Sun Moon-hen,0,50,4,MANGA
Gizoku to Toraware no Himegimi,0,0,0,MANGA
Sono Kiss Machigattemasu,0,0,0,MANGA
Kiken na Seki,0,0,1,MANGA
Arasa Dakedo Hatsukoi Shimasu,0,3,0,MANGA
Honjitsu, Kiss no Yotei wa Gozaimasen.,0,3,1,MANGA
Kono Ryouiki, Shinnyuu Kinshi,0,3,0,MANGA
3-Paku 4-nichi Whitehorse Aurora Tour no Tabi,0,1,0,ONE_SHOT
Seikimatsu London Mystery Jikenbo: Haitoku no Manabiya,0,4,1,MANGA
Moe no Shikaku,0,0,0,MANGA
Natsukashii Hana no Omoide,0,11,1,MANGA
Akumu-jou no Aruji,0,4,1,MANGA
Bokutachi no Koi ni Happy End nante Iranai,0,12,3,MANGA
Suki ni Narazu ni Irarenai,0,11,2,MANGA
Taihen Waruku Dekimashita,0,8,2,MANGA
Idol Bouei-tai Hummingbird,0,14,2,NOVEL
Boy Friend,0,23,4,MANGA
Sensei ni wa Koi Shinai!?,0,30,5,MANGA
Warui Koi desu,0,6,1,MANGA
Sakura Kanzume,0,0,1,MANGA
Hero no Inai Sekai,0,4,1,MANGA
Kami-sama ni Nareru Hi made,0,0,0,MANGA
Tenshi to Diamond,0,14,2,MANGA
Adabana Aku-no-hana Kijo Yofuden,0,5,1,MANGA
LADY ARTI,0,0,0,MANGA
Losers: Nihon Hatsu no Shuukan Seinen Manga-shi no Tanjou,0,21,3,MANGA
Jikyuu 900-en de Kazokuen (Ya) ttemasu,0,0,0,MANGA
Chikkoi! Sora-chan to Kou-kun no 20 cm Sa no Koi,0,0,0,MANGA
Miwaku no Tapioca Milk Tea,0,1,0,ONE_SHOT
Okaasan Switch,0,1,0,ONE_SHOT
Harapeko Danshi Meshi,0,14,2,MANGA
Bo×ster,0,0,0,MANGA
Shachibato!: Shachou, Battle no Jikan desu!,0,0,0,MANGA
Decchiage,0,0,0,MANGA
Tenten Tenka-chan,0,0,0,MANGA
Receptacle: after,0,11,1,MANGA
Hana to Hoho,0,0,1,MANGA
Ranranranda,0,1,0,ONE_SHOT
Bokura no Hime wa Igai to Kawaii,0,1,0,ONE_SHOT
Tsumi no Nai Mono Dake ga Ishi wo Nageyo,0,0,0,MANGA
Kaisha Yamete Kunoichi ni Tenshoku Shimashita,0,0,0,MANGA
Kareshi no Smartphone no Himitsu Goto,0,1,0,ONE_SHOT
Boku-tachi no Maou wa Futsuu,0,21,2,MANGA
Ayamachi Unmeiron,0,11,2,MANGA
Gin no Anchor,0,62,8,MANGA
Risei no Hana,0,0,0,MANGA
Abe Kubo Kyouju no Rifujin na Kougi,0,16,2,MANGA
Bougai Baby Love,0,2,0,MANGA
Daidai-kun wa Hitori de Nerarenai,0,0,0,MANGA
Amane Atatameru,0,39,3,MANGA
Kuu ga Ue kara Shitsurei Shimasu,0,24,2,MANGA
Osaka Kanjou Kekkai Toshi,0,15,3,MANGA
Atashi wa Kimi de Mitasareru,0,5,1,MANGA
Asoko no Shohousen,0,0,5,MANGA
Ashley: Mahou wa Yoiko ni Natte kara,0,0,0,MANGA
Ashita mo Kotokoto,0,30,3,MANGA
Christmas☆Eros,0,4,1,MANGA
Da Vinci-kei Joshikousei,0,0,0,MANGA
4D,0,34,4,Unknown
3-iro♪Signal,0,6,1,MANGA
Onee-san to Joshi Kousei,0,0,0,MANGA
Akuma de Isourou!,0,18,1,MANGA
Ai no Shoudo,0,1,0,ONE_SHOT
Ash Guine,0,6,1,MANGA
Aruhi no Zwei,0,0,1,MANGA
Arthro Colossus,0,9,2,MANGA
Arigoke,0,13,2,MANGA
M, comicer,0,29,1,MANGA
A Course,0,0,1,MANGA
Happyaku,0,0,0,MANGA
20860000,0,7,0,MANGA
Kumadeka@,0,4,1,MANGA
Mental♡Guard,0,0,1,MANGA
JyaJya Kessakusen,0,13,1,MANGA
JyaJya,0,0,0,MANGA
Nekomata Manma,0,17,2,MANGA
Teppen: Nasukawa Tenshin Monogatari,0,0,0,MANGA
Kobito Neko,0,50,1,MANGA
Coffee to Boku,0,18,1,MANGA
Gomi Yashiki to Toy Poodle to Watashi,0,0,0,MANGA
Vanity,0,1,0,MANGA
Jimi de Medatanai Watashi wa, Kyou de Owari ni Shimasu.,0,0,0,NOVEL
Dou demo Ii kara Kaerasete kure,0,0,0,NOVEL
Yuusha no Buki-ya Keiei,0,0,0,NOVEL
Hazuki Rion no Teikoku,0,56,10,NOVEL
Suman, Shikin Boost yori Cheat na Skill Motteru Yatsu Oru?,0,0,0,NOVEL
Saijaku no Shihaisha, toka.,0,7,1,NOVEL
Princess Order: Zettai Junshu no Himegimi,0,7,1,NOVEL
Fanatic Breakthrough,0,8,1,NOVEL
Shakaiteki ni wa Shindemo Kimi wo!,0,30,3,NOVEL
Babuminator,0,0,0,NOVEL
Titan: Addsworth no Senshitai,0,0,0,NOVEL
Futari de Cappuccino,0,0,1,MANGA
FLOWER,0,1,0,ONE_SHOT
Harukaze Furusato Kankou Kyoukai,0,18,3,MANGA
Shitai Shitai, Kimi to Shitai.,0,1,0,ONE_SHOT
Nihon no Ichiban Jungle na Hi,0,8,1,MANGA
Legal Mind,0,0,0,MANGA
Breath,0,3,0,MANGA
Boku ni Shina yo to Iukeredo,0,6,1,MANGA
Ashidaka: Yami Money Kari,0,0,0,MANGA
Muteki no Mirai Daisakusen,0,0,0,MANGA
Doraemon: Nobita no Shin Kyoryuu,0,4,1,MANGA
Hellgate Kanbu Kaigi,0,0,0,MANGA
Hajimemashite no Silvandol,0,22,1,MANGA
Renai Yuusei,0,5,1,MANGA
Oshapiku shite Kimasen ka?,0,0,0,MANGA
Boku to Kanojo no Meguru Isekai,0,0,0,MANGA
Shougeki wa Bougyo Shitsutsu Kaesu no ga Touzen desu: Tensei Reijou no Mi wo Mamoru Isekai Life Jutsu,0,6,1,NOVEL
Isekai no Shuyaku wa Wareware da!,0,0,0,MANGA
High School Danjon,0,1,0,ONE_SHOT
Tsurugane Sensei,0,11,2,MANGA
Android wa Koi wo Suru,0,1,0,ONE_SHOT
Aku no Joou no Kiseki,0,0,2,NOVEL
Tsuchi no Shita de Matsu,0,12,1,MANGA
Secret Servant,0,1,0,ONE_SHOT
Himitsu no Danna-sama,0,1,0,ONE_SHOT
Shujinkou de Ikou,0,0,0,MANGA
Tokoyo Kakuriyo: Ghost Eater,0,0,0,MANGA
Yoru kara Hajimaru Watashitachi: Night School Dancer,0,0,0,MANGA
Echika no Jikan,0,0,0,MANGA
Ano Hito wa Kinou to Onaji Sora wo Miageteru,0,0,0,MANGA
Kenagenade suge,0,0,0,MANGA
Kinugawa-san wa Atsu ga Tsuyoi,0,0,0,MANGA
Fujun Onna Kyoushi no (Himitsu) Jugyou,0,1,0,ONE_SHOT
Senpai to Koi ga Dekinai nante!,0,1,0,ONE_SHOT
Urareta Koi, Kaimashita,0,2,0,MANGA
Kiss wa Hatachi ni Natte kara,0,0,0,MANGA
Tomomi-san no Kyuujitsu,0,1,0,MANGA
Nani ga Nyandemo Isourou!!,0,0,0,MANGA
Kazekiru: Great Trail Runners,0,0,0,MANGA
Nomunara Omaera to Konna Toki,0,0,0,MANGA
Chuci Yujian Bu Zaijian,0,55,0,MANGA
Koukyuu no Usokoi,0,1,0,ONE_SHOT
Hodoya-san wo Korogashitai,0,0,0,MANGA
Hourou no Haiji,0,0,0,MANGA
Ongaeshi no Daijuutai!,0,0,0,MANGA
Nubatama Orochi, Shiratama Orochi: Shoujo to Youmi no Majo Gakkou,0,0,0,Unknown
Uraomote Conflict,0,0,0,MANGA
Koi ni Naranai Share House,0,0,0,MANGA
Guard Dog,0,1,0,ONE_SHOT
Keysar;Blades,0,0,0,NOVEL
Kamisama no Ai ga Guigui kuru,0,0,0,MANGA
Karimen Santa no Sandy-san,0,0,0,MANGA
share,0,0,3,MANGA
Hide & Seek,0,3,0,MANGA
Odokete Rennaissance,0,30,3,MANGA
Koi wo Matou Shunkan,0,1,0,ONE_SHOT
Ryokubikan no Urusai Juunin-tachi,0,12,3,MANGA
Futari no Onii-chan to Maigo no Imouto,0,0,0,MANGA
London Koi Kitan,0,0,1,MANGA
Mukokuseki Aika: Sabita Kenjuu,0,19,1,MANGA
Kokoro,0,1,0,ONE_SHOT
Yuki no Hi to Harapeko to.,0,1,0,ONE_SHOT
Donut Day,0,1,0,ONE_SHOT
Futoku wo Itasu wa Mitsu no Aji,0,1,0,ONE_SHOT
Kono Ken, Zettai Himitsu de Onegaishimasu!,0,18,2,MANGA
Miagereba, Koi.,0,0,0,MANGA
Ore wa Dansou Joshi ja Nai!,0,76,1,MANGA
Kozen Furin: Kare to Futatabi,0,3,0,MANGA
Obocchama-kun,0,0,24,MANGA
Nanahara Shino wa Futsuu Janai,0,1,0,ONE_SHOT
Tadashii Hime to no Tsukiai Kata!,0,1,0,ONE_SHOT
Tsuno Yamai,0,9,1,MANGA
Isekai Clear no Game Master,0,0,0,NOVEL
Kami Kuzu☆Idol,0,0,0,MANGA
Tengoku,0,0,1,MANGA
Kemu ni Makarete,0,5,1,MANGA
Konketsuji Rika,0,0,8,MANGA
Zondead Cute,0,1,0,ONE_SHOT
Suzuna no Kishi,0,1,0,ONE_SHOT
Jingi no Moribito,0,1,0,ONE_SHOT
Ouji-sama no Renai Geki,0,1,0,ONE_SHOT
Koiwazurai Sequence,0,7,2,MANGA
Freesia no Koi,0,6,1,MANGA
Naku Otoko,0,9,1,MANGA
Kimi no Naka no Chiisana Taiyou,0,4,1,MANGA
Ni-gatsu no Shousha: Zettai Goukaku no Kyoushitsu,0,0,0,MANGA
Boku no Super Love Story!!: Ouji to Danshi wa Kamihitoe!?,0,1,0,ONE_SHOT
Johnny's to Boku,0,0,0,MANGA
50 Oku no Isan wo Souzoku Shitara 3nin no Ikemen ni Propose Saremashita,0,0,0,MANGA
Hal Metal Dolls,0,0,0,MANGA
100-man Dollars no Mahoutsukai,0,0,1,MANGA
Sasakure Jounarl,0,0,0,MANGA
Koyamasou no Kiraware Mono: Returns,0,8,2,MANGA
Hakuganshi,0,5,1,MANGA
Bitter & Sugar Life,0,0,0,MANGA
Sports Danshi to Renai Flag,0,0,0,MANGA
Kimi wa Idol,0,0,0,MANGA
Get Ready?,0,0,0,MANGA
xxx na Kankei,0,0,0,MANGA
Tottemo Shiawase Moto-chan,0,8,1,MANGA
Akatsuki no Kairou,0,16,4,MANGA
Minotauros,0,4,1,MANGA
Just Boiled O'Clock,0,0,1,NOVEL
Nemureru Ibara no....,0,3,1,MANGA
Suiren Graffiti,0,0,0,NOVEL
Nolleowa Maihom,0,8,0,MANGA
Yukashita no kodomo,0,1,0,ONE_SHOT
Kono Sekai de 9-ban-me gurai na Ore, Isekaijin no Kanshiyaku ni Karidasaremashita,0,0,0,NOVEL
Akamatsu,0,0,0,MANGA
Koi wa, Arasa ni Natte kara.,0,0,0,MANGA
Imasugu Click!,0,73,4,MANGA
Kao Bill/Mayonaka no Bus Ramen,0,0,1,MANGA
Yoru dake no Cinderella,0,0,1,MANGA
Shiirareta Jouji,0,0,1,MANGA
Kinjirareta Futari Himitsu Darake no Koi,0,0,1,MANGA
Konkatsu Dead or Alive,0,0,0,MANGA
Nikudan Jidai,0,8,1,MANGA
Giniro Ookami to Akazukin: Takayama Shinobu Tanpenshuu,0,7,1,MANGA
Sabaku no Okite ni Somuite,0,0,1,MANGA
Kakkoii Otoko Character Manga Kyoushitsu!,0,21,0,MANGA
Osananajimi of the Dead,0,1,0,ONE_SHOT
Kami-sama no Yokogao,0,0,0,MANGA
Otona no Kobayashi-kun,0,0,0,MANGA
IZ*ONE: Watashitachi ga Hitotsu ni Naru Made,0,1,0,ONE_SHOT
Ten no Hana Kuni no Shinwa,0,1,0,ONE_SHOT
Sangokushi Meshi,0,0,0,MANGA
Honami Koetsu Meitou Hiroku,0,0,0,MANGA
Hosokawa-san to Oota-san,0,0,0,MANGA
Maebungu,0,54,0,MANGA
Keiyaku no Majutsu-shi,0,1,0,ONE_SHOT
Miseinen,0,0,1,MANGA
5000 Man Yen no Hanayome,0,0,0,MANGA
TRUE BLUE,0,1,0,MANGA
Gakuseiryou wa Ayakashi Yashiki,0,1,0,ONE_SHOT
Osananajimi to Ookami-kun ni wa Damasarenai,0,0,0,MANGA
Kyou no Nyakotan: Yurutto,0,0,2,MANGA
Motenai Memory,0,0,0,MANGA
Nightingale no Monogatari: Kangofu no Haha,0,7,1,MANGA
Soredemo Nuija Dame!,0,5,1,MANGA
Kiss me, Sweet Stinger!,0,0,0,MANGA
Koi no Te Hodoki ABC,0,0,1,MANGA
Kuri-chan,0,0,10,MANGA
Mimi,0,27,4,MANGA
Sennin Buraku,0,2861,0,MANGA
Bokunchi no Yuurei,0,6,1,MANGA
Sherlock Holmes Series,0,0,10,MANGA
Ai wo Shinjiru Sono Hi made,0,1,1,MANGA
Isekai nante Iku mon ka!,0,0,0,MANGA
Okage-sama,0,0,0,MANGA
Rojiura Shippo Shinryoujo,0,0,7,MANGA
Yuutaimon,0,0,0,MANGA
H/P: Hospital Police no Kinmu Nisshi,0,0,0,MANGA
Okamoto Aya,0,1,0,ONE_SHOT
9-Banme no Musashi: Silent Black,0,0,0,MANGA
Shisha Kanrikyoku: BLOOD SERVANT,0,0,0,Unknown
Sakebe! Mandragora Shout,0,1,0,ONE_SHOT
Uzura no Jikan,0,0,0,MANGA
Red: Saishuushou - Asama Sansou no 10-nichikan,0,24,1,MANGA
Red: Saigo no 60-nichi Soshite Asama Sansou e,0,59,4,MANGA
Tokyo ToyboxES,0,0,0,MANGA
SS: Tokubetsu Koudo Kidoutaiin,0,0,0,MANGA
Onshitsu Butoukai,0,1,0,ONE_SHOT
Koishite Hagushite Kiss wo Shite... xoxo,0,2,0,MANGA
Fushigi no Kuni no Alice,0,0,1,MANGA
Mukashi Koppuri,0,12,1,MANGA
Shirikodama Rhapsody,0,1,0,ONE_SHOT
Genpatsu Genma Taisen,0,23,3,MANGA
Shoujo Marie,0,4,1,MANGA
Akuma no Mikata 666,0,0,6,NOVEL
Akuma no Mikata,0,0,13,NOVEL
Renai Judgment,0,0,0,MANGA
Joou no Jouken,0,19,3,MANGA
Hirahira-kun Seishun Nikki,0,0,1,MANGA
Hidarikiki no Eden,0,0,0,MANGA
Maken Kaji-shi Handago,0,1,0,ONE_SHOT
Wedding Dress ni Akai Bara,0,0,1,MANGA
Kamome no Koto wa Yoku Shiranai,0,9,1,MANGA
Cinderella ni Natta Kaseifu,0,1,1,MANGA
Lost Love,0,0,1,MANGA
Kurayami no Oasis,0,0,1,MANGA
Unmei ni Michibikareru,0,1,1,MANGA
Princess no Yuuwaku,0,1,1,MANGA
Nankai na Fujoshi: Seimei no Kazu Dake Seiheki wa Aru,0,0,0,MANGA
Samurai ga Tensei Shitara Idol ni Natta Hanashi,0,0,0,MANGA
Kujira-Biyori,0,0,1,MANGA
Soto wa Ii Tenki da yo,0,0,1,MANGA
Hashibiro Kazoku,0,51,1,MANGA
Amaku Torawarete,0,3,0,MANGA
Step by Step,0,14,2,MANGA
Nobewanaku,0,14,1,MANGA
Koi Mikoto Series,0,9,2,MANGA
Dokuganryuu Masamune: Sengoku no Arcadia Gaiden,0,0,0,MANGA
Yuubin Haitatsu to Yoru no Kuni,0,10,1,MANGA
Manga de Wakaru: Mirai no Nenpyou,0,0,1,MANGA
Niwasaki Annai,0,60,6,MANGA
Kaiki Daibaku Show,0,21,1,MANGA
Christmas wa Ai no Toki,0,0,1,MANGA
Kaban Toshokan,0,0,0,MANGA
Nigashiya Grizzlies,0,0,0,MANGA
Boku no Kanojo wa Ungyohime,0,0,0,MANGA
Taian Butsumetsu,0,0,0,MANGA
Romance Wine,0,4,1,MANGA
Kawaisou na Mina,0,4,0,MANGA
Niku Mederu Himegimi,0,1,0,MANGA
Inochi no Utsuwa,0,0,0,MANGA
Yakusoku wa Toshokan no Katasumi de,0,0,0,MANGA
Sensei, Tokidoki Seifuku de Kiss,0,0,4,MANGA
Mune Kyun Joutou!,0,1,0,ONE_SHOT
Dorobou Ring,0,5,1,MANGA
Ihotose BOX 4.5: Special Episode,0,1,0,ONE_SHOT
Suna no Miyako,0,0,0,MANGA
Wakusei 9 no Kyuujitsu,0,8,1,MANGA
Akogare Adventurer,0,0,3,MANGA
Kocchi Muite Love!,0,0,4,MANGA
Aitsu ga HERO!,0,0,2,MANGA
Apple Dream,0,0,3,MANGA
Watashi no Oyome-kun,0,0,0,MANGA
Kiseki no Loreley,0,0,0,MANGA
Seito Shokun! Saishuushou: Tabidachi,0,0,30,MANGA
Worst Gaiden Skull,0,0,0,MANGA
Dareka no Yoriko,0,0,0,MANGA
Akushoku Ayashi,0,1,0,ONE_SHOT
Satou Chief no Koi,0,10,1,MANGA
Gunjou ni Somaru,0,10,1,MANGA
Ore-tachi no Nichijou wa Hajimatta Bakari Da,0,0,0,MANGA
Shoumonai Nouryoku,0,0,0,MANGA
Kanojo ga Ikemen Sugiru Ken Desu ga,0,4,0,MANGA
Donketsu Gaiden,0,0,0,MANGA
Shii-chan, ano ne,0,0,0,MANGA
Tora-san,0,32,3,MANGA
Kotonoha-san ga Koishiteru,0,0,6,MANGA
Boku ga Imouto wo Korosu made,0,0,0,MANGA
Ookii Inu,0,7,1,MANGA
Watashi no Iru Hoshi,0,35,1,MANGA
Smash! Meg..,0,0,6,MANGA
Ringo no UFO,0,0,1,MANGA
Gekkou,0,11,2,MANGA
Furari Guesthouse,0,0,0,MANGA
En to Yukari no Koimusubi,0,6,1,NOVEL
Kujira na Kanojo ni Ore no Seishun ga Buchikowasaresou ni Natteimasu,0,0,1,NOVEL
Tonari no Ihoujin,0,12,1,MANGA
Masou no Oujo: Dress ga Eranda, Niwaka Hanayome!?,0,10,1,NOVEL
Olivia to Baragari no Ken,0,9,1,NOVEL
Zogyo,0,0,1,MANGA
Kekyaaru-sha Tenmatsuki,0,0,1,MANGA
Meikyuuiri Tantei,0,12,1,MANGA
Uron na 3-nintomo,0,30,3,MANGA
Hanakage,0,0,1,MANGA
Galaxy Ginza,0,0,4,MANGA
Kesshou Hoshi,0,0,1,MANGA
Mujihi na 8bit,0,0,0,MANGA
Houkago no Sekai Seifuku,0,15,2,NOVEL
Kokui no Kishi to Akujo no Ryouen,0,9,1,NOVEL
Haikaburi-hime ni Sasageru Amai Wana,0,0,1,NOVEL
Randou-ke no Hitobito,0,72,9,NOVEL
Shouboushi-hen,0,0,0,MANGA
Real Seiheki Profile,0,0,0,MANGA
Mikazuki no Dragon,0,0,0,MANGA
Gogo 3-ji no Renai Jikan,0,0,0,MANGA
Souta no Kuni,0,0,0,MANGA
Lion: Sonoda Yuri Tanpenshuu,0,7,1,MANGA
Atagoul wa Neko no Mori,0,0,18,MANGA
Wakusei Mimana,0,31,3,MANGA
Yoiyami Gentou Soushi,0,0,7,MANGA
Shinsetsu Game Creator den,0,0,0,MANGA
Wangye Xiang Dongfang: Meihuo Wangfei,0,63,0,MANGA
Lost House,0,5,1,MANGA
Kappa no Iru Kawa,0,0,0,MANGA
Baby Boom,0,0,1,MANGA
Tabisuru Youni Kurashitai,0,0,0,MANGA
Pandora Open,0,0,0,MANGA
Munasawagi no Eve,0,8,1,MANGA
N-Kyoku Monogatari,0,0,0,MANGA
CONFUSED!,0,0,0,MANGA
Minarai Tenshi no Renai Kensatsu Nikki,0,0,0,MANGA
Tousui Suru Maiyo,0,0,0,MANGA
Kenjutsushou,0,16,2,MANGA
Kenjutsushou: Gorinsho Dokkoudou,0,17,2,MANGA
Chinori-sensei to Yukiji-tei no Sangeki,0,1,0,ONE_SHOT
Daisan Teien no Tounen,0,1,0,ONE_SHOT
Chinori-sensei to Shimon Dorobou,0,1,0,ONE_SHOT
Usuyami no Torikago,0,1,0,ONE_SHOT
Yamanai Fukou no Owarasekata,0,0,0,MANGA
Graveyard no Nejikureta Ie,0,0,0,MANGA
Nikushoku no Akuma,0,0,0,MANGA
Graveyard no Nejikureta Ie,0,1,0,ONE_SHOT
Ikasama,0,1,0,ONE_SHOT
Yamanai Ame to Konoyo de Saigo no Toshokan,0,0,0,MANGA
Doku Kumo Fujin,0,0,0,MANGA
Yuuto Neo no Context,0,2,0,MANGA
Sore o Suteru Nante Tondemonai!,0,1,0,ONE_SHOT
B no Tehodoki,0,3,0,MANGA
Futagoza wa Saikai,0,1,0,ONE_SHOT
Rikashitsu no Yuki,0,1,0,ONE_SHOT
Ukkari Nesugoshite Tsuki e,0,1,0,MANGA
Gin Shirogane,0,0,0,MANGA
Purintania Nippon,0,0,0,MANGA
Delicacy ga Nai,0,1,0,ONE_SHOT
Hakuyou no Musume,0,20,4,MANGA
Sakura no Izakaya Toshijiki,0,12,3,MANGA
Tokoro Niyori,0,1,0,ONE_SHOT
Neru Ko wa Sodotsu,0,1,0,ONE_SHOT
Trafficker,0,15,3,MANGA
Portland Tsuushin,0,0,0,MANGA
On Air Dekinai! Deep,0,0,0,MANGA
On Air Dekinai! Onna AD Mafuneko (23), TV Bangumi Tsukuttemasu,0,11,1,MANGA
Onna Kishi-sama wa Kusshinai,0,0,0,MANGA
Tori-san Tori-san,0,1,0,ONE_SHOT
Oide yo Doubutsu Byouin!,0,66,15,MANGA
Rokushiki Tensou Atraxia,0,0,1,MANGA
Shinigami no Wakusei,0,12,3,MANGA
Kijima Nikki,0,11,4,MANGA
Darake Hayabusa to Daradara Seikatsu,0,0,1,MANGA
Senyuu Banrai Rakuan,0,1,1,ONE_SHOT
Shounen Host,0,4,1,MANGA
Motto Naisho no Koibito,0,4,1,MANGA
Motto H ni Aisaretai!,0,6,1,MANGA
Hadaka no Koibito,0,4,1,MANGA
Orange Koucha,0,0,1,MANGA
Manmaru Potager,0,0,0,MANGA
17's Complex,0,3,1,MANGA
Deka Pome,0,0,2,MANGA
Kato-chan Ken-chan,0,0,2,MANGA
Neko Me(waku),0,0,0,MANGA
Ma Butouden Nue,0,0,0,MANGA
Django Mahjong o Suru Otoko,0,0,0,MANGA
Bokura wa Minna Shiro to Kuro no Doubutsu Onayami Soudan Kakari,0,0,0,MANGA
Minna no Doubutsuen,0,9,2,MANGA
Hoshikuzu Serenade: Hoshi no Hitomi no Silhouette Another Story,0,0,0,MANGA
Akaten no Kaijuu,0,0,0,MANGA
Kage Hinata ni Hajirai o!,0,0,0,MANGA
Twin Signal Biennial,0,0,0,MANGA
Udon-chan,0,0,0,MANGA
Kaikouichiban!,0,0,0,MANGA
Ie mo Ganbare Otouchan!,0,0,0,MANGA
Hanausa Shiri Shiri,0,0,0,MANGA
Shimashima Hamster,0,0,1,MANGA
Naisho no Hamster,0,0,2,MANGA
Hug? Hug!,0,0,4,MANGA
Zoo Keeper,0,71,8,MANGA
Don na Mondai!,0,0,2,MANGA
Kakou Sekai wo Tadoru Monogatari,0,5,1,MANGA
Maddo Angel,0,32,5,MANGA
Neriko-chan Zoukeichuu!,0,0,0,MANGA
Mousou Bungaku - Ginga Tetsudou no Yoru,0,1,0,ONE_SHOT
Jigouwa Saramgwa Dong Moul,0,0,0,MANGA
Survibee,0,21,3,MANGA
Hajime x Cross,0,0,4,MANGA
Fruits Maid,0,0,3,MANGA
